date,city,region_x,country,avg_temp_c,avg_humidity,condition_text,condition_icon,uv,sunrise,sunset,day_of_month,month_of_year,year,day_of_week,year_and_week,sunrise_time,sunset_time,daylight_int,day_condition,daylight_time,weekly_avg_uv,alpha-3,region_y
2024-02-18,Berlin,Berlin,Germany,6.4,82.0,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png,2.0,07:18 AM,05:24 PM,18.0,february ,2024.0,sunday   ,7.0,07:18:00,17:24:00,-10:06:00,2,2024-04-18 10:06:00,5.0,DEU,Europe
2024-02-18,Izmir,Izmir,Turkey,8.3,72.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,4.0,07:59 AM,06:52 PM,18.0,february ,2024.0,sunday   ,7.0,07:59:00,18:52:00,-10:53:00,1,2024-04-18 10:53:00,5.0,TUR,Asia
2024-01-27,Lisbon,Lisboa,Portugal,14.9,72.0,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png,4.0,07:47 AM,05:52 PM,27.0,january  ,2024.0,saturday ,4.0,07:47:00,17:52:00,-10:05:00,2,2024-04-18 10:05:00,5.0,PRT,Europe
2024-01-20,Lisbon,Lisboa,Portugal,10.4,70.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,4.0,07:51 AM,05:44 PM,20.0,january  ,2024.0,saturday ,3.0,07:51:00,17:44:00,-09:53:00,1,2024-04-18 09:53:00,5.0,PRT,Europe
2024-01-21,Lisbon,Lisboa,Portugal,10.2,72.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,4.0,07:51 AM,05:45 PM,21.0,january  ,2024.0,sunday   ,3.0,07:51:00,17:45:00,-09:54:00,1,2024-04-18 09:54:00,5.0,PRT,Europe
2024-01-22,Lisbon,Lisboa,Portugal,12.1,74.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,5.0,07:50 AM,05:46 PM,22.0,january  ,2024.0,monday   ,4.0,07:50:00,17:46:00,-09:56:00,1,2024-04-18 09:56:00,5.0,PRT,Europe
2024-01-23,Lisbon,Lisboa,Portugal,14.0,82.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,5.0,07:50 AM,05:47 PM,23.0,january  ,2024.0,tuesday  ,4.0,07:50:00,17:47:00,-09:57:00,1,2024-04-18 09:57:00,5.0,PRT,Europe
2024-01-24,Lisbon,Lisboa,Portugal,15.2,78.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,5.0,07:49 AM,05:49 PM,24.0,january  ,2024.0,wednesday,4.0,07:49:00,17:49:00,-10:00:00,1,2024-04-18 10:00:00,5.0,PRT,Europe
2024-01-31,Lisbon,Lisboa,Portugal,13.6,74.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,5.0,07:44 AM,05:57 PM,31.0,january  ,2024.0,wednesday,5.0,07:44:00,17:57:00,-10:13:00,1,2024-04-18 10:13:00,5.0,PRT,Europe
2024-01-30,Lisbon,Lisboa,Portugal,13.9,78.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,5.0,07:45 AM,05:55 PM,30.0,january  ,2024.0,tuesday  ,5.0,07:45:00,17:55:00,-10:10:00,1,2024-04-18 10:10:00,5.0,PRT,Europe
2024-01-29,Lisbon,Lisboa,Portugal,14.2,73.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,5.0,07:46 AM,05:54 PM,29.0,january  ,2024.0,monday   ,5.0,07:46:00,17:54:00,-10:08:00,2,2024-04-18 10:08:00,5.0,PRT,Europe
2024-01-25,Lisbon,Lisboa,Portugal,15.3,78.0,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png,4.0,07:49 AM,05:50 PM,25.0,january  ,2024.0,thursday ,4.0,07:49:00,17:50:00,-10:01:00,2,2024-04-18 10:01:00,5.0,PRT,Europe
2024-01-26,Lisbon,Lisboa,Portugal,15.0,71.0,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png,4.0,07:48 AM,05:51 PM,26.0,january  ,2024.0,friday   ,4.0,07:48:00,17:51:00,-10:03:00,2,2024-04-18 10:03:00,5.0,PRT,Europe
2024-01-28,Lisbon,Lisboa,Portugal,14.4,84.0,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,4.0,07:46 AM,05:53 PM,28.0,january  ,2024.0,sunday   ,4.0,07:46:00,17:53:00,-10:07:00,2,2024-04-18 10:07:00,5.0,PRT,Europe
2024-01-06,Izmir,Izmir,Turkey,13.4,66.0,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png,4.0,08:29 AM,06:05 PM,6.0,january  ,2024.0,saturday ,1.0,08:29:00,18:05:00,-09:36:00,2,2024-04-18 09:36:00,5.0,TUR,Asia
2024-01-01,Izmir,Izmir,Turkey,12.7,79.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,4.0,08:28 AM,06:01 PM,1.0,january  ,2024.0,monday   ,1.0,08:28:00,18:01:00,-09:33:00,0,2024-04-18 09:33:00,5.0,TUR,Asia
2024-01-31,Izmir,Izmir,Turkey,5.4,66.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,4.0,08:18 AM,06:32 PM,31.0,january  ,2024.0,wednesday,5.0,08:18:00,18:32:00,-10:14:00,2,2024-04-18 10:14:00,5.0,TUR,Asia
2024-01-30,Izmir,Izmir,Turkey,5.4,63.0,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png,2.0,08:19 AM,06:30 PM,30.0,january  ,2024.0,tuesday  ,5.0,08:19:00,18:30:00,-10:11:00,2,2024-04-18 10:11:00,5.0,TUR,Asia
2024-01-29,Izmir,Izmir,Turkey,4.3,70.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,2.0,08:20 AM,06:29 PM,29.0,january  ,2024.0,monday   ,5.0,08:20:00,18:29:00,-10:09:00,0,2024-04-18 10:09:00,5.0,TUR,Asia
2024-01-28,Izmir,Izmir,Turkey,6.0,68.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,2.0,08:20 AM,06:28 PM,28.0,january  ,2024.0,sunday   ,4.0,08:20:00,18:28:00,-10:08:00,0,2024-04-18 10:08:00,5.0,TUR,Asia
2024-01-27,Izmir,Izmir,Turkey,6.6,63.0,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png,3.0,08:21 AM,06:27 PM,27.0,january  ,2024.0,saturday ,4.0,08:21:00,18:27:00,-10:06:00,2,2024-04-18 10:06:00,5.0,TUR,Asia
2024-01-26,Izmir,Izmir,Turkey,7.7,61.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,4.0,08:22 AM,06:26 PM,26.0,january  ,2024.0,friday   ,4.0,08:22:00,18:26:00,-10:04:00,2,2024-04-18 10:04:00,5.0,TUR,Asia
2024-01-25,Izmir,Izmir,Turkey,6.0,69.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,4.0,08:22 AM,06:25 PM,25.0,january  ,2024.0,thursday ,4.0,08:22:00,18:25:00,-10:03:00,2,2024-04-18 10:03:00,5.0,TUR,Asia
2024-01-24,Izmir,Izmir,Turkey,4.9,72.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,4.0,08:23 AM,06:24 PM,24.0,january  ,2024.0,wednesday,4.0,08:23:00,18:24:00,-10:01:00,1,2024-04-18 10:01:00,5.0,TUR,Asia
2024-01-23,Izmir,Izmir,Turkey,4.4,61.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,4.0,08:24 AM,06:23 PM,23.0,january  ,2024.0,tuesday  ,4.0,08:24:00,18:23:00,-09:59:00,1,2024-04-18 09:59:00,5.0,TUR,Asia
2024-01-22,Izmir,Izmir,Turkey,5.3,63.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,3.0,08:24 AM,06:21 PM,22.0,january  ,2024.0,monday   ,4.0,08:24:00,18:21:00,-09:57:00,1,2024-04-18 09:57:00,5.0,TUR,Asia
2024-01-21,Izmir,Izmir,Turkey,7.5,76.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,3.0,08:25 AM,06:20 PM,21.0,january  ,2024.0,sunday   ,3.0,08:25:00,18:20:00,-09:55:00,0,2024-04-18 09:55:00,5.0,TUR,Asia
2024-01-20,Izmir,Izmir,Turkey,14.3,80.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,4.0,08:25 AM,06:19 PM,20.0,january  ,2024.0,saturday ,3.0,08:25:00,18:19:00,-09:54:00,0,2024-04-18 09:54:00,5.0,TUR,Asia
2024-01-19,Izmir,Izmir,Turkey,14.2,82.0,Patchy light rain,//cdn.weatherapi.com/weather/64x64/day/293.png,4.0,08:26 AM,06:18 PM,19.0,january  ,2024.0,friday   ,3.0,08:26:00,18:18:00,-09:52:00,0,2024-04-18 09:52:00,5.0,TUR,Asia
2024-01-18,Izmir,Izmir,Turkey,11.9,86.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,3.0,08:26 AM,06:17 PM,18.0,january  ,2024.0,thursday ,3.0,08:26:00,18:17:00,-09:51:00,0,2024-04-18 09:51:00,5.0,TUR,Asia
2024-01-09,Berlin,Berlin,Germany,-5.6,62.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,2.0,08:14 AM,04:12 PM,9.0,january  ,2024.0,tuesday  ,2.0,08:14:00,16:12:00,-07:58:00,1,2024-04-18 07:58:00,5.0,DEU,Europe
2024-01-17,Izmir,Izmir,Turkey,12.2,81.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,5.0,08:27 AM,06:16 PM,17.0,january  ,2024.0,wednesday,3.0,08:27:00,18:16:00,-09:49:00,1,2024-04-18 09:49:00,5.0,TUR,Asia
2024-01-15,Izmir,Izmir,Turkey,7.7,72.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,3.0,08:27 AM,06:14 PM,15.0,january  ,2024.0,monday   ,3.0,08:27:00,18:14:00,-09:47:00,0,2024-04-18 09:47:00,5.0,TUR,Asia
2024-01-14,Izmir,Izmir,Turkey,3.4,55.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,3.0,08:28 AM,06:13 PM,14.0,january  ,2024.0,sunday   ,2.0,08:28:00,18:13:00,-09:45:00,1,2024-04-18 09:45:00,5.0,TUR,Asia
2024-01-13,Izmir,Izmir,Turkey,3.2,66.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,3.0,08:28 AM,06:12 PM,13.0,january  ,2024.0,saturday ,2.0,08:28:00,18:12:00,-09:44:00,1,2024-04-18 09:44:00,5.0,TUR,Asia
2024-01-12,Izmir,Izmir,Turkey,5.0,68.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,3.0,08:28 AM,06:11 PM,12.0,january  ,2024.0,friday   ,2.0,08:28:00,18:11:00,-09:43:00,2,2024-04-18 09:43:00,5.0,TUR,Asia
2024-01-11,Izmir,Izmir,Turkey,4.7,74.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,3.0,08:28 AM,06:10 PM,11.0,january  ,2024.0,thursday ,2.0,08:28:00,18:10:00,-09:42:00,2,2024-04-18 09:42:00,5.0,TUR,Asia
2024-01-10,Izmir,Izmir,Turkey,6.2,79.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,2.0,08:28 AM,06:09 PM,10.0,january  ,2024.0,wednesday,2.0,08:28:00,18:09:00,-09:41:00,0,2024-04-18 09:41:00,5.0,TUR,Asia
2024-01-09,Izmir,Izmir,Turkey,8.6,87.0,Moderate or heavy rain with thunder,//cdn.weatherapi.com/weather/64x64/day/389.png,3.0,08:29 AM,06:08 PM,9.0,january  ,2024.0,tuesday  ,2.0,08:29:00,18:08:00,-09:39:00,0,2024-04-18 09:39:00,5.0,TUR,Asia
2024-01-08,Izmir,Izmir,Turkey,13.5,73.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,4.0,08:29 AM,06:07 PM,8.0,january  ,2024.0,monday   ,2.0,08:29:00,18:07:00,-09:38:00,0,2024-04-18 09:38:00,5.0,TUR,Asia
2024-01-07,Izmir,Izmir,Turkey,14.5,71.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,4.0,08:29 AM,06:06 PM,7.0,january  ,2024.0,sunday   ,1.0,08:29:00,18:06:00,-09:37:00,0,2024-04-18 09:37:00,5.0,TUR,Asia
2024-01-19,Lisbon,Lisboa,Portugal,12.6,81.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,3.0,07:52 AM,05:43 PM,19.0,january  ,2024.0,friday   ,3.0,07:52:00,17:43:00,-09:51:00,0,2024-04-18 09:51:00,5.0,PRT,Europe
2024-01-05,Izmir,Izmir,Turkey,13.6,76.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,5.0,08:29 AM,06:04 PM,5.0,january  ,2024.0,friday   ,1.0,08:29:00,18:04:00,-09:35:00,2,2024-04-18 09:35:00,5.0,TUR,Asia
2024-01-04,Izmir,Izmir,Turkey,14.0,80.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,4.0,08:29 AM,06:03 PM,4.0,january  ,2024.0,thursday ,1.0,08:29:00,18:03:00,-09:34:00,0,2024-04-18 09:34:00,5.0,TUR,Asia
2024-01-03,Izmir,Izmir,Turkey,13.8,76.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,4.0,08:29 AM,06:03 PM,3.0,january  ,2024.0,wednesday,1.0,08:29:00,18:03:00,-09:34:00,0,2024-04-18 09:34:00,5.0,TUR,Asia
2024-01-02,Izmir,Izmir,Turkey,12.6,81.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,4.0,08:29 AM,06:02 PM,2.0,january  ,2024.0,tuesday  ,1.0,08:29:00,18:02:00,-09:33:00,0,2024-04-18 09:33:00,5.0,TUR,Asia
2024-01-16,Izmir,Izmir,Turkey,13.1,88.0,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,4.0,08:27 AM,06:15 PM,16.0,january  ,2024.0,tuesday  ,3.0,08:27:00,18:15:00,-09:48:00,0,2024-04-18 09:48:00,5.0,TUR,Asia
2024-01-18,Lisbon,Lisboa,Portugal,14.4,89.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,4.0,07:52 AM,05:42 PM,18.0,january  ,2024.0,thursday ,3.0,07:52:00,17:42:00,-09:50:00,0,2024-04-18 09:50:00,5.0,PRT,Europe
2024-01-10,Berlin,Berlin,Germany,-3.9,66.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,2.0,08:14 AM,04:14 PM,10.0,january  ,2024.0,wednesday,2.0,08:14:00,16:14:00,-08:00:00,1,2024-04-18 08:00:00,5.0,DEU,Europe
2024-01-07,Berlin,Berlin,Germany,-2.5,75.0,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png,1.0,08:15 AM,04:09 PM,7.0,january  ,2024.0,sunday   ,1.0,08:15:00,16:09:00,-07:54:00,2,2024-04-18 07:54:00,5.0,DEU,Europe
2024-01-01,Lisbon,Lisboa,Portugal,11.6,72.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,4.0,07:55 AM,05:26 PM,1.0,january  ,2024.0,monday   ,1.0,07:55:00,17:26:00,-09:31:00,1,2024-04-18 09:31:00,5.0,PRT,Europe
2024-01-25,Berlin,Berlin,Germany,6.3,74.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,2.0,07:59 AM,04:38 PM,25.0,january  ,2024.0,thursday ,4.0,07:59:00,16:38:00,-08:39:00,0,2024-04-18 08:39:00,5.0,DEU,Europe
2024-01-05,Lisbon,Lisboa,Portugal,12.0,66.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,3.0,07:55 AM,05:29 PM,5.0,january  ,2024.0,friday   ,1.0,07:55:00,17:29:00,-09:34:00,0,2024-04-18 09:34:00,5.0,PRT,Europe
2024-01-06,Lisbon,Lisboa,Portugal,11.1,68.0,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png,3.0,07:55 AM,05:30 PM,6.0,january  ,2024.0,saturday ,1.0,07:55:00,17:30:00,-09:35:00,2,2024-04-18 09:35:00,5.0,PRT,Europe
2024-01-07,Lisbon,Lisboa,Portugal,9.8,74.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,4.0,07:55 AM,05:31 PM,7.0,january  ,2024.0,sunday   ,1.0,07:55:00,17:31:00,-09:36:00,1,2024-04-18 09:36:00,5.0,PRT,Europe
2024-01-08,Lisbon,Lisboa,Portugal,9.4,79.0,Moderate rain,//cdn.weatherapi.com/weather/64x64/day/302.png,3.0,07:55 AM,05:32 PM,8.0,january  ,2024.0,monday   ,2.0,07:55:00,17:32:00,-09:37:00,0,2024-04-18 09:37:00,5.0,PRT,Europe
2024-01-24,Berlin,Berlin,Germany,8.1,76.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,3.0,08:01 AM,04:36 PM,24.0,january  ,2024.0,wednesday,4.0,08:01:00,16:36:00,-08:35:00,0,2024-04-18 08:35:00,5.0,DEU,Europe
2024-01-09,Lisbon,Lisboa,Portugal,11.9,90.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,4.0,07:55 AM,05:33 PM,9.0,january  ,2024.0,tuesday  ,2.0,07:55:00,17:33:00,-09:38:00,0,2024-04-18 09:38:00,5.0,PRT,Europe
2024-01-11,Lisbon,Lisboa,Portugal,11.1,77.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,4.0,07:55 AM,05:35 PM,11.0,january  ,2024.0,thursday ,2.0,07:55:00,17:35:00,-09:40:00,2,2024-04-18 09:40:00,5.0,PRT,Europe
2024-01-12,Lisbon,Lisboa,Portugal,11.4,80.0,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png,4.0,07:54 AM,05:36 PM,12.0,january  ,2024.0,friday   ,2.0,07:54:00,17:36:00,-09:42:00,2,2024-04-18 09:42:00,5.0,PRT,Europe
2024-01-13,Lisbon,Lisboa,Portugal,13.3,85.0,Light rain,//cdn.weatherapi.com/weather/64x64/day/296.png,4.0,07:54 AM,05:37 PM,13.0,january  ,2024.0,saturday ,2.0,07:54:00,17:37:00,-09:43:00,0,2024-04-18 09:43:00,5.0,PRT,Europe
2024-01-14,Lisbon,Lisboa,Portugal,15.5,93.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,4.0,07:54 AM,05:38 PM,14.0,january  ,2024.0,sunday   ,2.0,07:54:00,17:38:00,-09:44:00,0,2024-04-18 09:44:00,5.0,PRT,Europe
2024-01-15,Lisbon,Lisboa,Portugal,16.9,94.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,4.0,07:53 AM,05:39 PM,15.0,january  ,2024.0,monday   ,3.0,07:53:00,17:39:00,-09:46:00,0,2024-04-18 09:46:00,5.0,PRT,Europe
2024-01-16,Lisbon,Lisboa,Portugal,16.8,87.0,Light rain,//cdn.weatherapi.com/weather/64x64/day/296.png,4.0,07:53 AM,05:40 PM,16.0,january  ,2024.0,tuesday  ,3.0,07:53:00,17:40:00,-09:47:00,0,2024-04-18 09:47:00,5.0,PRT,Europe
2024-01-10,Lisbon,Lisboa,Portugal,11.6,85.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,3.0,07:55 AM,05:34 PM,10.0,january  ,2024.0,wednesday,2.0,07:55:00,17:34:00,-09:39:00,0,2024-04-18 09:39:00,5.0,PRT,Europe
2024-01-17,Lisbon,Lisboa,Portugal,15.2,85.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,4.0,07:53 AM,05:41 PM,17.0,january  ,2024.0,wednesday,3.0,07:53:00,17:41:00,-09:48:00,0,2024-04-18 09:48:00,5.0,PRT,Europe
2024-01-04,Lisbon,Lisboa,Portugal,14.0,90.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,3.0,07:55 AM,05:28 PM,4.0,january  ,2024.0,thursday ,1.0,07:55:00,17:28:00,-09:33:00,0,2024-04-18 09:33:00,5.0,PRT,Europe
2024-01-02,Lisbon,Lisboa,Portugal,14.5,85.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,4.0,07:55 AM,05:26 PM,2.0,january  ,2024.0,tuesday  ,1.0,07:55:00,17:26:00,-09:31:00,0,2024-04-18 09:31:00,5.0,PRT,Europe
2024-01-12,Berlin,Berlin,Germany,0.0,88.0,Light freezing rain,//cdn.weatherapi.com/weather/64x64/day/311.png,1.0,08:13 AM,04:16 PM,12.0,january  ,2024.0,friday   ,2.0,08:13:00,16:16:00,-08:03:00,0,2024-04-18 08:03:00,5.0,DEU,Europe
2024-01-11,Berlin,Berlin,Germany,-1.6,81.0,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1.0,08:13 AM,04:15 PM,11.0,january  ,2024.0,thursday ,2.0,08:13:00,16:15:00,-08:02:00,2,2024-04-18 08:02:00,5.0,DEU,Europe
2024-01-15,Berlin,Berlin,Germany,0.6,75.0,Patchy moderate snow,//cdn.weatherapi.com/weather/64x64/day/329.png,1.0,08:10 AM,04:21 PM,15.0,january  ,2024.0,monday   ,3.0,08:10:00,16:21:00,-08:11:00,0,2024-04-18 08:11:00,5.0,DEU,Europe
2024-01-16,Berlin,Berlin,Germany,-0.9,84.0,Light snow,//cdn.weatherapi.com/weather/64x64/day/326.png,1.0,08:09 AM,04:23 PM,16.0,january  ,2024.0,tuesday  ,3.0,08:09:00,16:23:00,-08:14:00,0,2024-04-18 08:14:00,5.0,DEU,Europe
2024-01-17,Berlin,Berlin,Germany,-1.7,90.0,Heavy snow,//cdn.weatherapi.com/weather/64x64/day/338.png,1.0,08:08 AM,04:24 PM,17.0,january  ,2024.0,wednesday,3.0,08:08:00,16:24:00,-08:16:00,0,2024-04-18 08:16:00,5.0,DEU,Europe
2024-01-18,Berlin,Berlin,Germany,-1.5,90.0,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1.0,08:07 AM,04:26 PM,18.0,january  ,2024.0,thursday ,3.0,08:07:00,16:26:00,-08:19:00,2,2024-04-18 08:19:00,5.0,DEU,Europe
2024-01-03,Lisbon,Lisboa,Portugal,16.5,92.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,4.0,07:55 AM,05:27 PM,3.0,january  ,2024.0,wednesday,1.0,07:55:00,17:27:00,-09:32:00,0,2024-04-18 09:32:00,5.0,PRT,Europe
2024-01-06,Berlin,Berlin,Germany,0.5,90.0,Moderate snow,//cdn.weatherapi.com/weather/64x64/day/332.png,1.0,08:16 AM,04:08 PM,6.0,january  ,2024.0,saturday ,1.0,08:16:00,16:08:00,-07:52:00,3,2024-04-18 07:52:00,5.0,DEU,Europe
2024-01-20,Berlin,Berlin,Germany,-0.5,84.0,Cloudy,//cdn.weatherapi.com/weather/64x64/day/119.png,1.0,08:05 AM,04:29 PM,20.0,january  ,2024.0,saturday ,3.0,08:05:00,16:29:00,-08:24:00,2,2024-04-18 08:24:00,5.0,DEU,Europe
2024-01-21,Berlin,Berlin,Germany,-0.5,72.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,1.0,08:04 AM,04:31 PM,21.0,january  ,2024.0,sunday   ,3.0,08:04:00,16:31:00,-08:27:00,0,2024-04-18 08:27:00,5.0,DEU,Europe
2024-01-22,Berlin,Berlin,Germany,5.2,85.0,Light rain,//cdn.weatherapi.com/weather/64x64/day/296.png,2.0,08:03 AM,04:33 PM,22.0,january  ,2024.0,monday   ,4.0,08:03:00,16:33:00,-08:30:00,0,2024-04-18 08:30:00,5.0,DEU,Europe
2024-01-23,Berlin,Berlin,Germany,4.9,78.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,2.0,08:02 AM,04:35 PM,23.0,january  ,2024.0,tuesday  ,4.0,08:02:00,16:35:00,-08:33:00,0,2024-04-18 08:33:00,5.0,DEU,Europe
2024-01-02,Berlin,Berlin,Germany,5.0,87.0,Moderate rain,//cdn.weatherapi.com/weather/64x64/day/302.png,2.0,08:17 AM,04:03 PM,2.0,january  ,2024.0,tuesday  ,1.0,08:17:00,16:03:00,-07:46:00,0,2024-04-18 07:46:00,5.0,DEU,Europe
2024-01-01,Berlin,Berlin,Germany,6.1,80.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,2.0,08:17 AM,04:02 PM,1.0,january  ,2024.0,monday   ,1.0,08:17:00,16:02:00,-07:45:00,0,2024-04-18 07:45:00,5.0,DEU,Europe
2024-01-19,Berlin,Berlin,Germany,-1.6,85.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,2.0,08:06 AM,04:28 PM,19.0,january  ,2024.0,friday   ,3.0,08:06:00,16:28:00,-08:22:00,2,2024-04-18 08:22:00,5.0,DEU,Europe
2024-01-13,Berlin,Berlin,Germany,1.4,89.0,Heavy snow,//cdn.weatherapi.com/weather/64x64/day/338.png,1.0,08:12 AM,04:18 PM,13.0,january  ,2024.0,saturday ,2.0,08:12:00,16:18:00,-08:06:00,0,2024-04-18 08:06:00,5.0,DEU,Europe
2024-01-14,Berlin,Berlin,Germany,2.1,84.0,Moderate or heavy snow showers,//cdn.weatherapi.com/weather/64x64/day/371.png,1.0,08:11 AM,04:20 PM,14.0,january  ,2024.0,sunday   ,2.0,08:11:00,16:20:00,-08:09:00,0,2024-04-18 08:09:00,5.0,DEU,Europe
2024-01-27,Berlin,Berlin,Germany,4.4,78.0,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png,2.0,07:57 AM,04:42 PM,27.0,january  ,2024.0,saturday ,4.0,07:57:00,16:42:00,-08:45:00,2,2024-04-18 08:45:00,5.0,DEU,Europe
2024-01-28,Berlin,Berlin,Germany,3.1,79.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,3.0,07:55 AM,04:44 PM,28.0,january  ,2024.0,sunday   ,4.0,07:55:00,16:44:00,-08:49:00,1,2024-04-18 08:49:00,5.0,DEU,Europe
2024-01-29,Berlin,Berlin,Germany,4.3,60.0,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png,2.0,07:54 AM,04:46 PM,29.0,january  ,2024.0,monday   ,5.0,07:54:00,16:46:00,-08:52:00,2,2024-04-18 08:52:00,5.0,DEU,Europe
2024-01-30,Berlin,Berlin,Germany,5.3,73.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,3.0,07:52 AM,04:48 PM,30.0,january  ,2024.0,tuesday  ,5.0,07:52:00,16:48:00,-08:56:00,2,2024-04-18 08:56:00,5.0,DEU,Europe
2024-01-31,Berlin,Berlin,Germany,6.4,73.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,2.0,07:51 AM,04:49 PM,31.0,january  ,2024.0,wednesday,5.0,07:51:00,16:49:00,-08:58:00,0,2024-04-18 08:58:00,5.0,DEU,Europe
2024-01-26,Berlin,Berlin,Germany,4.9,85.0,Moderate rain,//cdn.weatherapi.com/weather/64x64/day/302.png,2.0,07:58 AM,04:40 PM,26.0,january  ,2024.0,friday   ,4.0,07:58:00,16:40:00,-08:42:00,0,2024-04-18 08:42:00,5.0,DEU,Europe
2024-01-03,Berlin,Berlin,Germany,9.1,78.0,Light drizzle,//cdn.weatherapi.com/weather/64x64/day/266.png,2.0,08:17 AM,04:05 PM,3.0,january  ,2024.0,wednesday,1.0,08:17:00,16:05:00,-07:48:00,0,2024-04-18 07:48:00,5.0,DEU,Europe
